timestamp,label_values_0_label,label_values_1_label,label_values_2_label,label_values_2_value,label_values_3_label,label_values_3_value,label_values_4_label,label_values_4_value,label_values_5_label,label_values_5_value,label_values_6_label,label_values_6_value,label_values_7_label,label_values_7_value,label_values_8_label,label_values_8_value,label_values_9_label,label_values_10_label,label_values_10_value,label_values_11_label,label_values_11_value,label_values_12_label,label_values_12_value,label_values_13_label,label_values_13_timestamp_value,fbid,unique_id,timestamp_year,timestamp_month,timestamp_day,timestamp_weekday,timestamp_hour,label_values_13_timestamp_value_year,label_values_13_timestamp_value_month,label_values_13_timestamp_value_day,label_values_13_timestamp_value_weekday,label_values_13_timestamp_value_hour
1970-01-01 00:00:01.720925833+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.724813012+00:00,17962036799785945,f3dec103282a63718be0b4f5989df30d,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925833+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925833+00:00,17962036796785945,ebfdb1e49d6b1da652dfe0a90420b9c1,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925833+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925833+00:00,17962036793785945,85e92ac11c78a607deb31073200442e0,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925832+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925832+00:00,17962036790785945,4458942644cf6f1aa67b3ba46e6ef7a5,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925832+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925832+00:00,17962036787785945,6ec678ed48152eb32e94f87558160403,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925832+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925832+00:00,17962036784785945,5ab6a8053955dcb2836f240978897c53,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925832+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,True,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036781785945,718111dc0c6b41541771ba3fe19e9897,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925832+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925832+00:00,17962036778785945,678f85de73b26018f7349412a3bc6062,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925832+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925832+00:00,17962036775785945,c89ac8d9128e90fc24f23b66a0393297,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925832+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925832+00:00,17962036772785945,fab44b54335c5c631f4ffb447096d318,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925831+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925832+00:00,17962036769785945,5a8469d345dc13972734c1adc79d4000,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925831+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925831+00:00,17962036766785945,27cae558ab399ddd5d6ba66a514acea0,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925831+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925832+00:00,17962036763785945,b0a3953dbb2d9ce23f03c1ecc663687c,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925831+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,True,Is chat with a creator?,True,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036760785945,e3b979f4267c57e85cc0e88866f147bc,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925831+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.724815906+00:00,17962036757785945,886e7dd3c690ca7c0259eae462c97540,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925831+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925832+00:00,17962036754785945,e85f3c450f228c3707bec2a3deba5ba1,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925831+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,True,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036751785945,f86e5d3a37736be33a89e47d11f8ffc2,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925831+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925831+00:00,17962036748785945,81872c85acb0beceb008b0ae86c75392,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925831+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.725337440+00:00,17962036745785945,2be2c3d6f473a3d83af553469a25081d,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925831+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,True,Is chat with a creator?,True,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036742785945,360caad5536dfa67e32b0b5df6e80ebe,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925831+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925831+00:00,17962036739785945,c9644d03a2d1b03579b3091463b96834,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925831+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.724824665+00:00,17962036736785945,0e8a7dc97a1b0c54517e760d1cc334f7,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925831+00:00,Folder,Subfolder,Is chat with a brand?,True,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036733785945,c2cb3b58aefcf88c797e49d8a46a6688,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925831+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925831+00:00,17962036730785945,5b5f92b6aaaab0aa5f595ec2f1a4844d,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925830+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.724872406+00:00,17962036727785945,b8bc80e21b6917d3700da1e0e7b87be9,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925830+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.724827195+00:00,17962036724785945,23e055ad4e43c1f9d68a6a5060ccc6b1,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925830+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925830+00:00,17962036721785945,a5b8f5a5297b1874c5f4ea14233ef05f,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925830+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925830+00:00,17962036718785945,b1beb0bf02a8e92b9af0cc809c10f409,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925830+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,True,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036715785945,a0e44e46c84e2b8715efe6da64803750,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925830+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.724827637+00:00,17962036712785945,c204bd3f00b34b575821cd203ec5b7ed,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925830+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.725686682+00:00,17962036709785945,23bb6d5f2a16bf8cc3bcc482b5996bb4,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925830+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,True,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036706785945,c17799c25e2335a44f4fa0abf20a96d8,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925830+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925830+00:00,17962036703785945,c6cef71c496fee69c3fa3dd52ce32e6c,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925830+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.724851820+00:00,17962036700785945,a328389f993b253dd61daeb9ebf3cbb5,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925830+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.723858329+00:00,17962036697785945,535e34679b55abe6637750312ec5a920,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925830+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925830+00:00,17962036694785945,6b5910f41c1e8a90e4c9099b2a2916e0,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925830+00:00,Folder,Subfolder,Is chat with a brand?,True,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036691785945,b6188b07c4a887981918a4135952d8cb,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925828+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925829+00:00,17962036685785945,f41f62447337b431e99935977b822a70,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925828+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.725688026+00:00,17962036682785945,8bd9db4bab328dbe5ac2d7b092b0b726,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925828+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925829+00:00,17962036679785945,2f76f7e0e8933f22bb639e87760209dd,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925828+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925829+00:00,17962036676785945,775419f93098d0c8a9a01e6a95cc7d5f,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925828+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925829+00:00,17962036673785945,c57e730398f3cbac41c0bc9a689a59e2,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925828+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,True,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036670785945,28a99bf660427d93e2274e46318f6744,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925828+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925829+00:00,17962036667785945,4e924e7cb148299c8a2490bff2b21a58,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925828+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925829+00:00,17962036664785945,b2454046b14fd63f23c700bed1a9d107,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925828+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925828+00:00,17962036661785945,df8797b0ef21ac7b9f52e2081746b7f2,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925828+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925828+00:00,17962036658785945,75ecaaeef8c2a898722594ce71b95fd9,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925828+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925828+00:00,17962036655785945,7af5f048f455b2e14f86b0ba21cdba68,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925828+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925828+00:00,17962036652785945,9d097bf9faf8c38b4955cdc652d22872,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925828+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925828+00:00,17962036649785945,b2fb0e84665b0a9390087a9e351cc74c,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925828+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.724820299+00:00,17962036646785945,0f05760cf8ee13f69de59aba3b29bc9e,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925828+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,True,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.736487171+00:00,17962036643785945,6eb0aab1a7361bd9ea6923a67f662446,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925827+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925827+00:00,17962036640785945,244ed28432dd8eec08d9f3879aee9ae7,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925827+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.724821105+00:00,17962036637785945,cdf8f5e00b4c70474a937acdf7981e21,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925827+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925827+00:00,17962036634785945,e2c427071405c827e219c18fa0e17dd1,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925827+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.720925827+00:00,17962036631785945,93c752d7f0ebf1be2729310b015436bc,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925827+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.724854439+00:00,17962036628785945,62b0a33684bbf1e6eec575f4e7664672,1970,1,1,3,0,1970,1,1,3,0
1970-01-01 00:00:01.720925827+00:00,Folder,Subfolder,Is chat with a brand?,False,Is chat with a verified account?,False,Is chat with a creator?,False,Is chat with a subscriber?,False,Is chat with a follower?,False,Is chat unanswered?,False,Is chat unread?,False,Labels,Has creator AI replied?,False,Is last message a story reply?,False,Is there at least one unread message?,False,Update time,1970-01-01 00:00:01.724832246+00:00,17962036625785945,132ed75ea0ceba12291cd22ef58d108f,1970,1,1,3,0,1970,1,1,3,0
